,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Subarnapur,21,392,0,229,35,36,40,38,57,43,52,96,102,116,119,124,157,186,200,282,251,337,322,397,464,481,461,500,499,489,437,414,367,319,321,269,249,209,168,184,143,125,86,73,62,54,32,16,20,19,11,13,3,4,1,6,4,1,7,2,4,4,3,1,0,3,3,3,4,0,3,0,0,0
North East,7,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,5,5,4,2,0,0,0,0,2,5,4,3,1,5,2,3,12,8,204
Rajouri,1,6,0,100,14,10,14,20,11,26,30,39,31,53,52,65,87,95,118,125,132,170,218,221,254,294,318,324,372,400,377,375,318,353,352,323,299,319,296,276,238,225,247,178,168,141,136,138,118,77,71,71,55,37,43,34,21,28,26,12,20,20,6,9,6,5,1,7,7,2,2,4,3,0
Alwar,8,104,0,0,0,0,0,1,0,4,2,5,10,11,23,21,30,56,66,109,157,191,256,280,355,390,456,546,532,576,603,720,899,1090,1447,1662,2026,2280,2547,2440,2409,2310,2074,1839,1571,1280,1146,856,722,565,469,385,277,235,230,165,135,122,102,105,88,66,68,65,59,55,56,52,48,39,36,50,41,123
Panna,23,426,0,915,146,176,226,241,337,320,420,506,591,700,905,1097,1264,1459,1521,1563,1726,1705,1663,1594,1469,1248,1176,906,831,730,624,544,492,456,384,411,337,336,261,237,204,156,147,165,114,91,78,63,51,57,37,30,27,30,13,8,10,8,3,2,2,1,3,1,0,1,1,2,1,6,1,0,0,0
Dhar,23,438,0,536,92,107,117,144,211,222,275,363,437,502,617,809,929,1089,1298,1397,1492,1719,1762,1926,1890,1873,1732,1543,1413,1247,1084,1042,875,821,694,659,608,508,437,352,324,284,230,203,168,115,119,117,67,88,62,62,57,58,42,29,36,43,24,30,26,23,19,26,12,18,14,12,10,13,19,13,10,19
Shrawasti,9,181,0,25,3,5,12,7,14,14,19,33,42,52,64,112,148,210,256,393,470,639,751,916,976,999,919,830,723,608,504,374,290,225,176,141,113,70,59,46,24,18,19,20,12,3,5,4,7,2,0,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Godavari,28,545,0,1986,218,278,265,356,382,439,442,510,562,664,678,773,807,929,942,925,1052,1014,1024,939,1013,962,1059,1180,1293,1376,1455,1506,1546,1483,1602,1437,1418,1235,1195,1101,868,757,639,547,443,350,319,258,192,179,167,132,114,123,94,89,63,74,51,43,35,34,38,29,28,26,25,12,17,19,11,13,2,41
Kanniyakumari,33,629,0,2,0,0,0,2,1,1,2,4,4,4,12,13,25,27,48,71,128,149,192,258,263,278,291,273,222,206,163,149,150,147,123,162,148,185,227,269,355,322,317,271,206,180,164,126,116,91,75,66,52,39,46,18,38,18,25,16,9,12,8,7,17,12,7,8,1,7,7,7,2,26
Jalgaon,27,499,0,588,90,118,111,145,145,204,243,294,374,420,554,639,851,979,1181,1572,1742,2281,2584,2862,3290,3230,3128,2900,2635,2179,1988,1771,1504,1330,1105,943,887,806,661,543,483,445,339,289,244,196,177,138,136,103,99,90,101,68,54,54,50,47,45,34,36,33,28,30,24,20,25,17,5,7,6,4,0,6
Maharajganj,9,187,0,8,5,3,9,11,11,13,25,27,36,37,65,79,102,137,165,212,296,304,373,448,485,622,681,821,861,897,894,885,781,712,601,480,426,373,299,248,172,110,92,78,37,35,17,24,16,13,2,12,7,10,6,9,8,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
Pulwama,1,12,0,39,3,12,0,2,2,6,6,0,17,7,11,9,27,11,4,37,33,34,45,34,42,40,49,60,101,46,86,85,133,129,80,173,77,135,109,156,105,71,62,87,58,56,72,55,34,55,21,34,9,20,25,15,25,22,8,4,11,0,1,5,0,4,4,0,13,4,1,4,0,0
Kolkata,19,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393
Pune,27,521,0,162,20,24,33,36,47,44,59,78,99,126,183,203,268,350,443,561,650,808,937,1137,1385,1592,1670,1883,1986,2167,2202,2500,2497,2656,2716,2796,2827,2787,2681,2467,2384,2274,1948,1712,1589,1412,1238,1043,983,809,741,648,587,451,422,414,359,295,285,267,249,225,219,204,226,189,186,188,206,203,227,220,213,612
Munger,10,226,0,162,28,34,26,45,48,55,71,72,84,124,134,161,193,255,253,355,365,415,391,428,355,295,224,175,155,137,125,110,106,79,78,64,70,45,36,37,23,28,20,19,14,22,12,16,10,19,25,16,18,9,14,15,9,13,18,9,8,6,3,0,0,0,0,0,0,0,0,0,0,0
Dharmapuri,33,630,0,1,1,0,0,1,1,0,1,0,4,6,3,14,11,20,50,74,117,238,362,472,633,840,896,901,945,1027,1011,1102,1100,1097,1147,1051,1003,910,851,609,465,372,266,180,140,118,89,79,76,65,53,35,26,24,30,13,12,9,7,7,4,1,4,4,1,0,1,1,0,0,0,0,0,0
Pudukkottai,33,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,27,40,93,249,406,600,914,1197,1417,1582,1550,1536,1544,1349,1254,1095,862,717,518,424,350,212,229,145,139,92,76,64,46,43,39,24,36,24,21,19,17,16,14,8,8,5,5,10,3,3,3,2,4,0,1,6
Karimnagar,28,534,0,609,72,76,109,97,142,129,158,142,223,222,257,292,376,395,486,592,744,840,1011,1178,1472,1768,1988,2296,2625,2723,2963,2813,2671,2283,2070,1702,1602,1336,1277,1195,1020,986,849,741,601,578,442,419,381,300,225,231,175,146,145,138,106,80,76,75,75,76,61,46,41,29,25,14,20,15,10,10,7,21
Banda,9,170,0,56,17,28,22,27,39,48,60,89,85,152,191,253,309,427,606,705,928,1088,1272,1439,1436,1371,1316,1115,1004,815,644,627,545,430,399,376,306,287,245,231,173,163,120,80,97,89,70,43,50,58,39,29,28,9,12,12,8,6,9,9,5,4,6,4,3,4,7,4,6,5,1,5,2,0
Jalor,8,116,0,383,81,90,138,166,233,255,343,491,571,739,1007,1220,1404,1820,2113,2355,2598,2935,3106,3075,3169,3026,2911,2518,2196,1867,1484,1164,810,657,510,364,260,236,195,146,111,118,73,79,64,45,45,34,31,24,25,23,16,20,12,13,15,10,11,7,10,9,11,5,5,3,3,7,7,3,0,0,1,0
Sahibganj,20,352,0,51,6,9,8,17,18,25,23,37,38,49,64,87,132,180,240,265,371,414,571,676,746,703,647,642,579,477,432,357,280,265,210,183,150,148,109,95,61,63,44,33,36,29,16,18,7,11,10,6,5,4,7,5,2,5,2,6,7,2,4,1,1,0,0,0,0,0,0,0,0,0
Mokokchung,13,262,0,122,8,18,26,22,27,51,44,53,86,90,101,120,147,173,205,300,367,403,467,478,480,471,486,370,326,277,215,168,129,103,105,78,74,59,50,54,31,34,22,20,12,12,6,12,6,3,8,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kheda,24,483,0,0,0,0,0,1,0,1,1,1,3,1,2,6,8,13,32,41,74,115,204,278,380,518,607,682,783,797,807,859,903,948,900,976,1001,894,911,774,724,592,457,403,267,260,164,145,143,113,84,90,73,60,60,40,42,35,29,19,15,13,12,5,10,13,7,9,7,4,1,1,0,1
Bauda,21,391,0,1071,116,137,164,162,198,257,260,308,347,332,428,442,448,534,559,579,616,594,545,496,484,450,408,315,276,209,182,177,107,77,71,56,37,39,31,26,15,12,11,8,6,4,4,2,5,6,4,3,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pali,8,118,0,529,123,137,154,207,266,340,441,572,791,944,1186,1477,1904,2204,2527,2866,3071,3206,3217,3187,2925,2733,2498,2243,1905,1693,1481,1283,1200,1059,810,751,651,593,489,480,369,332,303,253,227,179,143,96,103,86,78,50,59,50,56,56,40,32,25,33,23,26,20,20,22,13,18,16,11,14,13,6,2,10
Kamrup Metropolitan,18,322,0,49,4,13,11,10,14,9,17,15,16,25,29,37,44,57,54,74,72,97,139,141,137,167,202,230,219,232,232,214,209,213,156,138,150,135,111,85,124,105,104,100,62,70,61,43,46,42,53,51,66,53,91,97,63,54,61,45,36,37,10,16,19,5,3,0,2,0,0,0,0,3
Panch Mahals,24,484,0,16,4,10,6,9,14,14,26,33,35,39,67,90,143,160,212,280,378,485,587,736,842,1013,1106,1203,1333,1288,1377,1387,1433,1441,1360,1059,964,766,651,466,356,264,192,179,136,110,95,68,74,54,64,50,46,47,34,37,45,24,29,27,26,23,20,19,15,12,6,7,3,1,6,2,1,4
Deoghar,20,350,0,148,18,19,34,30,39,59,64,80,99,128,132,170,200,261,268,331,375,404,479,492,549,553,502,493,484,449,424,395,361,278,263,273,204,189,157,145,122,132,105,82,74,62,74,39,31,37,40,28,26,24,23,13,10,17,20,10,11,9,15,8,8,10,12,9,9,3,5,1,0,0
Jehanabad,10,239,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,2,1,9,17,21,26,60,86,114,170,200,210,225,276,255,268,252,229,225,235,195,165,170,143,130,86,83,74,53,32,28,24,8,6,10,5,4,3,4,5,3,4,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0
Kodagu,29,576,0,13,6,2,4,7,18,8,17,18,25,44,44,98,139,192,301,462,653,971,1204,1615,1920,2106,1981,1682,1158,729,444,276,174,124,60,69,44,35,35,23,28,15,11,19,18,9,11,9,7,8,9,6,5,6,10,7,5,4,7,3,3,8,2,2,5,2,1,0,0,0,0,0,0,0
Srinagar,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,6,2,0,7,0,0,4,10,11,19,13,8,24,20,27,26,9,30,13,20,26,12,21,12,11,1,26,8,9,4,20,9,6,11,8,2,11,8,11,4,8,3,24,0,2,47
Dhule,27,498,0,279,57,60,84,95,140,155,186,272,309,406,578,693,864,991,1235,1444,1710,1796,1858,1898,1847,1702,1535,1413,1272,1059,881,742,682,552,503,457,413,349,315,271,199,189,159,125,116,93,79,61,70,63,57,60,52,48,40,39,38,33,24,29,24,20,16,16,19,25,12,12,9,9,6,8,4,4
Kishanganj,10,210,0,4,1,1,1,2,1,1,10,3,10,6,13,12,24,26,48,80,121,216,278,409,533,720,811,954,1024,812,670,456,338,245,165,104,97,78,57,45,34,28,34,19,17,23,19,15,7,11,10,8,5,6,5,4,3,4,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Gurdaspur,3,35,0,1,1,1,3,0,2,0,2,3,3,8,7,6,14,23,45,41,77,93,134,191,231,281,352,410,543,625,713,791,885,950,929,867,884,850,874,821,703,615,551,456,441,388,331,263,234,177,158,151,108,92,88,96,60,73,87,73,57,50,49,41,39,21,13,7,12,5,11,7,2,7
Sikar,8,111,0,16,7,4,1,8,5,15,12,19,24,42,58,72,89,132,178,263,353,425,561,708,766,811,940,1040,1223,1337,1487,1607,1704,1784,1993,2032,2124,2186,2027,1764,1467,1191,964,746,602,434,323,206,193,136,114,77,67,87,65,61,44,37,36,32,33,13,20,16,20,8,8,8,7,8,7,9,7,0
West Nimar,23,440,0,820,126,150,153,211,215,240,288,386,419,522,575,714,825,933,1089,1214,1465,1670,1882,2061,2052,2004,1832,1782,1534,1380,1178,1039,878,743,610,539,434,407,296,245,196,180,171,112,94,92,70,59,53,56,34,37,34,26,16,18,21,10,10,6,12,6,8,12,4,1,0,0,0,0,0,0,0,0
Nawada,10,237,0,321,59,68,58,77,104,126,172,178,216,271,296,392,427,487,557,676,654,713,622,608,546,442,397,333,306,259,201,180,180,134,122,95,87,69,48,49,33,17,23,22,21,1,13,8,8,14,3,5,7,1,6,3,1,3,4,3,2,2,1,0,1,1,0,0,0,0,0,0,0,0
Ujjain,23,435,0,5,2,1,0,3,2,6,10,14,19,28,48,57,112,158,231,399,557,744,1099,1338,1608,1767,1792,1823,1784,1681,1451,1283,1129,1067,938,808,658,571,490,387,304,281,244,210,185,179,150,110,102,86,70,70,52,45,43,46,34,35,39,27,28,17,21,13,9,17,10,18,18,11,14,9,17,66
Nagaur,8,112,0,119,32,40,47,65,95,110,124,227,329,419,646,896,1263,1794,2426,3015,3717,4444,4879,5022,5040,4821,4540,4267,3909,3536,3104,2750,2414,2193,1958,1880,1721,1305,1044,853,722,594,518,409,326,309,248,189,193,111,129,95,91,77,58,61,62,37,41,38,40,34,33,27,28,21,18,16,11,14,14,8,8,9
Patna,10,230,0,7,2,2,5,5,5,3,4,7,7,17,18,18,27,34,44,49,89,102,170,231,304,316,458,564,599,610,605,694,574,602,580,542,511,519,452,446,440,456,378,353,332,282,243,244,254,194,200,154,140,111,115,104,80,66,80,68,67,75,67,66,86,80,66,47,44,33,23,14,11,42
Dausa,8,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,27,48,68,107,126,153,177,245,331,437,565,676,795,940,1150,1158,1231,1119,1075,974,856,703,613,508,361,290,189,157,107,97,62,51,35,37,37,22,18,18,11,18,3,4,4,6,4,0,2,2,1
West Khasi Hills,17,296,0,1419,175,212,266,305,321,385,401,512,560,661,674,755,832,907,932,1000,1089,1181,1122,1216,1119,1108,965,918,716,545,439,339,235,187,116,81,61,47,36,26,28,32,19,13,14,8,7,7,6,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samba,1,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,1,10,23,23,25,34,57,59,88,102,124,148,148,155,164,172,175,206,168,181,175,142,164,159,166,178,134,138,127,131,144,126,106,107,105,92,67,49,59,60,34,34,26,13,13,9,2,10,3,10,4,4,4,4,7
Tinsukia,18,309,0,262,32,38,44,35,52,68,84,96,106,134,141,199,242,246,279,367,415,444,461,506,548,499,563,512,502,505,500,455,436,490,412,396,384,383,308,353,337,287,308,315,296,280,283,267,248,257,219,193,185,176,167,134,120,148,158,143,119,82,77,71,50,46,37,45,48,28,33,26,23,172
Chitradurga,29,566,0,14,1,2,1,5,3,3,9,9,18,12,21,35,52,59,116,177,274,414,557,817,1143,1569,2009,2423,2787,2954,2883,2587,2246,1853,1584,1284,1160,955,778,636,572,467,394,369,334,251,178,156,134,112,102,70,56,42,30,48,48,26,19,14,21,19,14,15,12,11,12,10,8,10,4,9,5,42
Sambalpur,21,372,0,1754,210,282,278,359,375,422,463,513,603,702,763,854,841,942,929,961,972,993,925,886,890,868,765,734,746,637,571,535,489,503,420,419,355,351,332,274,261,245,248,197,203,160,158,137,132,107,122,86,63,73,57,53,45,56,40,38,34,25,38,23,35,21,12,20,12,18,13,16,12,69
Purba Champaran,10,204,0,7,4,0,3,4,3,7,12,18,17,22,28,52,79,123,141,212,303,427,639,856,1142,1454,1533,1727,1792,1503,1362,1072,821,597,444,313,238,186,131,110,80,50,55,45,25,28,22,15,16,19,26,17,15,17,20,9,6,7,4,0,2,1,0,1,0,0,0,1,1,1,1,0,0,0
Burhanpur,23,467,0,781,99,150,136,169,185,251,273,321,392,434,560,566,684,759,737,776,749,731,641,578,500,444,343,268,252,216,158,148,122,92,76,63,55,56,48,37,43,27,28,21,18,17,17,17,13,7,15,5,8,12,18,10,12,7,8,7,7,2,3,4,4,3,2,1,0,0,0,0,0,0
Idukki,32,596,0,82,14,16,21,16,23,38,56,68,89,93,146,182,279,359,440,660,892,1210,1512,1822,1982,2071,2039,1708,1344,963,637,400,285,177,149,127,67,39,48,48,24,28,18,27,17,7,9,10,7,5,6,6,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalpaiguri,19,328,0,61,6,14,8,7,3,11,34,30,39,42,62,86,92,136,150,238,328,385,597,793,985,1383,1640,2083,2267,2295,2301,2183,1755,1402,1122,871,701,560,409,356,242,219,159,128,136,136,96,72,86,62,66,46,38,29,32,14,21,15,14,13,3,10,6,2,3,2,1,0,0,0,0,0,0,0
Anjaw,12,260,0,1250,178,242,245,306,356,457,570,671,822,1022,1223,1389,1690,1969,2201,2378,2419,2468,2146,1856,1258,772,406,171,97,25,13,3,1,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shahdol,23,460,0,517,89,96,124,142,155,196,252,322,386,470,541,697,745,894,1117,1242,1280,1320,1362,1303,1179,1095,982,927,818,730,693,612,601,510,443,371,343,317,274,203,195,142,105,103,108,89,66,57,36,41,27,25,31,25,26,16,22,7,16,25,13,19,12,14,7,4,11,10,7,5,2,4,2,9
Bargarh,21,370,0,852,99,112,136,151,149,198,215,254,272,341,418,460,504,562,609,692,733,843,808,881,895,937,927,974,908,893,879,907,834,737,744,649,553,512,421,398,381,279,253,209,184,144,107,96,80,73,43,48,29,27,35,18,29,15,14,9,12,10,9,2,6,4,3,7,6,3,5,5,4,3
East Khasi Hills,17,298,0,359,35,58,53,60,55,88,106,118,132,152,175,206,224,262,299,341,394,487,488,573,624,625,606,557,523,437,425,376,301,244,222,181,167,128,165,115,113,82,91,70,72,57,59,59,36,45,36,26,24,24,15,15,16,15,19,23,18,13,21,11,11,8,6,14,3,4,0,0,0,0
Bhiwani,6,81,0,23,1,5,6,4,9,12,13,10,20,24,28,39,53,67,91,113,160,237,267,342,449,658,789,1026,1252,1479,1501,1418,1310,1198,1068,989,797,683,630,529,475,413,361,297,262,284,265,211,192,152,143,104,109,90,65,61,49,56,32,31,27,30,19,27,14,9,12,19,9,14,6,1,5,2
Navsari,24,490,0,20,3,3,3,8,4,13,12,12,20,29,41,47,49,85,102,119,184,209,201,282,319,390,470,526,524,572,529,474,454,446,450,421,389,332,283,215,182,164,129,91,100,77,75,51,66,51,50,42,36,30,21,22,20,19,23,15,11,13,11,12,10,6,4,4,0,0,0,0,0,0
Bastar,22,414,0,3906,469,540,582,660,746,839,904,925,1122,1288,1351,1466,1576,1617,1696,1710,1672,1609,1540,1494,1307,1113,960,788,707,528,469,379,306,247,239,189,169,164,140,154,128,95,86,76,55,52,55,45,40,35,31,32,13,19,18,20,12,9,12,7,6,8,8,7,6,7,5,7,3,1,4,3,7,14
Barmer,8,115,0,1772,386,478,606,810,1076,1310,1745,2270,3010,3750,4742,5985,7150,8468,9339,9778,9926,8949,7701,6356,5044,4094,3200,2488,2111,1653,1444,1206,1055,913,761,632,586,558,537,484,427,376,294,282,274,259,225,219,172,159,150,145,137,124,89,87,66,45,62,45,57,40,44,41,30,36,29,21,19,10,15,10,12,57
Lohardaga,20,356,0,93,20,23,18,20,19,44,45,73,73,96,122,138,167,197,231,241,238,280,290,305,283,301,316,293,257,252,260,229,197,191,165,159,124,113,102,98,82,48,57,42,35,19,17,23,9,13,9,6,7,8,4,5,4,10,1,4,2,5,2,1,2,1,0,0,0,0,0,0,0,0
Kota,8,127,0,8,1,0,2,5,2,7,7,12,18,22,36,59,74,113,170,256,364,555,630,866,937,964,1050,1080,1138,1077,1087,1080,1056,1022,880,772,766,725,671,661,545,574,550,476,456,359,329,291,261,263,200,193,170,117,124,108,117,97,78,67,74,81,64,51,62,58,55,62,58,38,42,50,53,158
Sirsa,6,79,0,33,3,11,12,19,10,7,34,40,41,67,68,105,122,193,265,309,412,567,712,864,981,1041,1179,1185,1110,1103,979,909,864,699,590,521,512,465,411,381,343,298,229,237,219,191,154,133,109,94,97,79,56,43,45,46,41,36,35,24,21,27,17,21,20,10,12,17,9,17,14,9,6,32
Gaya,10,236,0,142,17,21,29,40,49,63,74,81,125,151,196,224,276,390,478,670,770,1006,1086,1262,1295,1304,1242,1127,1110,950,819,687,669,646,592,514,444,409,380,358,283,291,214,178,148,147,113,98,88,65,70,53,44,35,33,27,35,22,18,33,17,15,18,22,19,20,17,10,8,3,2,3,2,11
Diu,25,494,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,3,5,2,5,4,5,3,4,6,0,6,6,6,3,6,10,5,4,9,9,8,4,7,5,1,3,4,1,2,3,3,1,0,0,0,0,0,0,0,0,0
Dima Hasao,18,315,0,2407,272,318,370,407,473,525,609,610,693,755,845,910,875,826,825,852,833,773,688,609,495,379,369,245,184,156,128,99,113,79,54,47,49,31,51,35,26,21,22,17,18,21,12,14,11,19,11,7,11,6,2,6,9,4,0,2,3,0,0,2,0,0,1,0,1,0,0,0,0,0
Dadra & Nagar Haveli,26,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4,2,10,8,16,33,41,55,66,58,53,61,61,51,44,49,49,72,63,71,71,53,64,57,72,78,71,70,60,48,47,38,48,36,44,31,24,29,37,44,24,25,25,25,23,18,17,11,13,9,28
Nalbari,18,323,0,111,17,18,26,28,37,47,42,72,97,107,122,163,182,197,255,280,299,301,338,311,293,241,214,185,134,101,69,52,65,34,17,21,7,6,1,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anantnag,1,14,0,508,61,59,58,58,103,103,94,133,89,111,171,164,205,182,249,318,266,302,340,348,335,317,370,337,381,257,282,335,346,221,241,277,216,170,156,153,129,96,110,112,67,53,65,80,51,32,30,40,24,25,29,10,13,21,18,18,8,12,2,10,6,14,6,6,4,3,1,0,1,4
Mansa,3,47,0,0,0,0,1,0,0,0,1,0,0,0,1,0,7,4,13,16,33,51,70,107,192,303,448,644,775,874,903,833,719,617,526,379,323,307,287,235,246,185,142,124,129,106,106,78,81,71,46,39,20,16,21,16,19,16,16,16,10,7,6,11,4,5,6,3,1,2,1,1,1,9
Ramanathapuram,33,626,0,0,1,0,0,2,6,2,3,5,7,7,18,18,49,58,99,196,321,507,693,865,1110,1183,1377,1400,1347,1145,967,788,671,538,438,400,316,265,199,174,118,104,97,94,55,47,52,47,54,31,14,27,23,17,23,10,16,11,19,7,9,6,4,9,7,9,13,3,2,2,2,0,0,0
Kendujhar,21,375,0,836,107,152,171,189,240,261,338,366,441,548,663,714,811,964,1035,1202,1352,1443,1550,1556,1495,1553,1583,1398,1391,1328,1169,1054,1004,889,763,698,610,566,508,435,368,342,327,283,259,274,211,179,172,135,119,118,107,92,73,61,61,70,66,43,42,47,38,42,34,41,27,15,16,16,15,10,6,28
Raichur,29,559,0,20,3,11,9,7,15,13,30,33,44,52,78,112,133,217,312,425,699,902,1230,1691,2094,2413,2722,2661,2502,2189,1887,1616,1306,1099,981,935,828,717,648,591,546,449,433,351,350,280,216,214,166,158,139,109,105,92,73,59,54,42,37,39,25,31,23,16,15,21,18,15,8,6,10,8,9,38
Tiruchirappalli,33,614,0,0,0,0,1,0,1,0,2,1,2,5,0,8,11,14,26,29,56,85,94,149,202,251,277,327,419,528,672,818,1058,1077,1155,1039,1053,967,958,941,830,691,707,594,511,418,343,263,204,199,181,139,114,113,92,84,79,70,50,49,61,52,38,54,53,32,24,41,25,29,32,18,24,51
Dindigul,33,612,0,6,3,4,3,5,5,15,14,16,24,44,51,83,108,163,234,351,391,513,644,786,918,947,910,888,845,791,909,1088,1156,1313,1309,1349,1227,1146,1026,1023,698,625,554,409,368,297,252,187,173,125,114,102,112,72,61,55,50,42,37,34,35,23,19,9,16,14,11,4,10,11,6,5,4,5
Rajsamand,8,123,0,38,13,8,13,25,31,23,41,54,76,116,141,183,216,263,338,410,481,534,645,743,809,857,946,1005,1062,1052,1006,949,1036,845,886,783,696,652,535,500,430,414,317,267,221,169,132,134,111,123,90,93,69,74,60,58,62,42,48,52,35,37,44,36,29,17,21,29,16,14,11,11,8,29
Jhajjar,6,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,25,54,86,148,241,357,464,512,534,541,502,488,481,463,436,437,407,288,304,264,225,226,182,177,139,129,98,74,64,76,57,53,34,27,31,34,21,23,19,11,12,17,11,16,16,43
Ranchi,20,364,0,93,23,12,16,25,29,30,48,67,83,114,134,177,224,292,418,496,551,625,754,818,903,953,974,931,968,896,869,818,768,740,668,637,563,548,485,445,459,372,333,318,274,246,212,207,167,152,146,132,111,114,96,92,96,103,67,69,69,53,45,47,47,39,25,35,28,28,28,39,28,103
East,11,244,0,35,5,9,3,5,26,8,14,21,29,19,18,30,48,37,51,62,83,82,78,111,102,156,141,150,142,183,158,183,200,193,167,175,190,170,124,105,68,32,34,24,22,24,7,14,6,11,5,10,7,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Karimganj,18,317,0,453,50,71,72,88,81,96,134,149,161,168,234,215,268,332,330,359,395,435,437,468,407,387,384,301,250,179,145,107,65,65,44,46,41,25,25,19,14,9,9,14,8,8,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajmer,8,119,0,156,35,38,38,51,67,106,121,145,219,266,334,485,527,705,832,1009,1161,1318,1448,1544,1602,1706,1653,1654,1660,1551,1399,1449,1285,1261,1074,1001,970,911,847,774,738,666,580,514,451,403,384,344,269,267,230,205,190,188,118,114,110,106,79,81,84,82,52,77,78,67,52,43,34,29,18,13,9,41
Bidar,29,558,0,58,5,12,10,20,24,29,27,31,51,66,103,146,159,226,349,497,587,725,921,1042,1249,1330,1454,1486,1344,1297,1210,1115,910,791,740,622,522,543,391,347,331,288,247,221,206,160,171,133,120,77,81,64,56,42,49,28,35,34,29,23,17,19,19,17,8,13,12,12,2,10,8,1,4,15
Kendrapara,21,379,0,104,6,18,18,26,34,29,49,41,71,72,79,103,149,174,195,238,267,340,384,408,464,536,614,583,564,554,572,500,547,455,486,400,329,258,215,172,102,84,60,45,33,31,31,17,22,11,8,10,9,4,6,5,2,4,4,0,0,2,2,1,1,2,1,0,0,0,0,0,0,0
Nalgonda,28,539,0,173,16,21,30,45,39,43,57,62,94,113,123,165,213,289,351,503,724,1024,1410,1847,2297,2978,3372,3480,3539,3524,3341,3173,2890,2647,2369,2140,1972,1727,1528,1409,1312,1161,1003,872,711,659,521,476,363,325,285,235,201,185,165,122,107,91,97,61,60,60,72,56,41,24,22,23,22,17,15,8,7,23
Bhagalpur,10,224,0,14,4,0,2,3,2,9,5,10,17,25,21,57,65,80,132,154,215,288,411,442,525,568,618,608,633,608,589,531,495,452,433,390,371,334,301,229,176,176,163,144,108,91,90,72,67,54,52,52,31,32,33,32,34,30,39,22,27,19,21,15,8,13,13,4,2,4,4,2,1,15
Bhadrak,21,378,0,91,7,8,12,23,22,29,38,54,62,71,94,119,113,144,174,212,265,291,395,408,476,460,496,589,574,578,637,619,574,565,506,432,330,238,169,132,105,80,66,45,45,33,20,24,11,16,20,13,16,18,3,9,10,4,9,9,10,3,3,5,5,3,0,3,0,6,0,1,0,0
Imphal East,14,278,0,1,1,1,0,0,0,1,1,3,0,3,0,4,5,10,12,28,38,44,64,77,122,165,208,238,266,287,284,277,233,184,177,163,139,143,107,75,60,59,53,53,56,50,35,31,33,31,27,19,13,22,22,24,22,19,17,21,14,11,6,5,0,0,0,2,1,1,0,0,0,0
